"구분","총합계","","강남구","","강동구","","강북구","","강서구","","관악구","","광진구","","구로구","","금천구","","노원구","","도봉구","","동대문구","","동작구","","마포구","","서대문구","","서초구","","성동구","","성북구","","송파구","","양천구","","영등포구","","용산구","","은평구","","종로구","","중구","","중랑구","","기타","","타시도",""
"","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망"
"5/6/2022","6,639","26","352","3","296","1","170","0","354","3","306","0","248","0","243","4","162","0","359","0","227","0","273","1","291","0","260","1","216","2","272","6","203","0","268","0","425","1","247","0","313","1","156","0","241","0","73","1","95","1","216","0","0","1","373","0"
"5/7/2022","5,973","13","326","1","314","0","112","1","289","0","305","1","196","1","264","0","118","0","321","1","147","0","166","0","225","1","252","0","177","2","282","1","155","0","240","0","390","0","401","1","210","0","132","0","237","1","79","0","72","0","217","0","5","0","341","2"
"5/8/2022","2,713","2","204","0","134","0","44","0","163","1","135","0","86","0","61","0","32","0","162","0","77","0","74","0","104","0","107","0","102","0","148","0","89","1","94","0","180","0","125","0","99","0","36","0","177","0","25","0","16","0","67","0","2","0","170","0"
"5/9/2022","8,138","13","492","0","395","0","169","0","479","1","380","1","304","0","309","0","194","1","469","0","247","0","247","3","349","0","305","0","265","0","306","0","231","1","344","0","516","0","357","1","376","0","191","0","238","2","93","1","99","0","295","0","0","1","488","1"
"5/10/2022","6,200","4","347","0","253","1","126","0","306","1","291","0","207","0","233","0","143","0","291","0","169","0","210","0","279","0","210","0","213","0","330","0","144","0","264","0","345","1","269","0","261","0","140","0","337","0","81","0","70","0","227","1","0","0","454","0"
"5/11/2022","5,693","6","243","0","294","0","138","0","377","0","275","0","232","0","192","0","122","0","276","0","136","0","168","3","204","0","191","0","177","0","228","0","166","0","235","0","398","0","248","2","240","0","152","0","253","0","70","0","63","0","204","0","1","1","410","0"
"5/12/2022","5,172","14","279","1","210","0","116","2","280","1","222","0","218","0","207","0","108","0","272","2","135","0","156","1","183","1","202","0","168","1","233","0","124","0","233","0","330","0","283","0","189","2","143","0","222","0","55","0","66","0","205","2","0","0","333","1"
"5/13/2022","4,763","17","273","0","168","0","117","0","253","1","207","0","176","0","139","2","102","0","251","0","121","0","146","6","198","1","190","0","138","3","182","0","183","0","178","0","342","0","240","3","205","0","110","0","237","0","71","0","55","0","143","1","3","0","335","0"
"5/14/2022","4,022","12","213","0","190","1","95","0","247","1","179","0","145","2","141","0","98","0","221","0","139","1","129","1","145","1","163","0","124","0","186","0","158","1","172","0","250","0","227","0","153","2","86","0","140","0","45","0","43","0","110","1","0","0","223","1"
"5/15/2022","1,682","5","86","1","47","0","30","0","145","1","90","0","46","0","34","0","13","0","102","0","43","0","55","0","59","0","63","0","58","0","104","0","50","0","59","0","98","0","89","0","51","1","34","2","142","0","16","0","13","0","57","0","0","0","98","0"
"5/16/2022","5,883","3","315","0","297","0","134","0","302","0","292","0","219","0","234","0","150","0","335","0","157","0","165","2","266","0","209","0","185","1","233","0","161","0","233","0","386","0","257","0","249","0","132","0","225","0","87","0","65","0","201","0","0","0","394","0"
"5/17/2022","5,041","5","270","0","206","0","135","0","243","0","238","0","176","0","199","0","133","0","222","0","151","1","188","0","222","0","219","1","144","0","215","1","130","0","231","0","290","0","203","1","189","1","112","0","235","0","69","0","75","0","151","0","0","0","395","0"
"5/18/2022","4,556","7","256","0","195","0","113","0","281","1","204","0","151","0","178","0","99","0","245","0","127","0","156","2","185","0","161","0","135","1","177","0","125","0","184","0","304","1","205","0","160","1","91","0","214","0","75","0","49","1","149","0","2","0","335","0"
"5/19/2022","4,109","8","217","0","192","0","109","0","212","1","199","0","123","0","136","0","86","1","197","0","123","0","116","0","181","0","169","0","135","0","184","1","103","0","162","0","284","0","211","0","167","4","81","0","198","0","44","0","46","0","125","0","0","1","309","0"
"5/20/2022","3,585","3","202","0","132","0","95","0","186","0","173","0","122","0","146","1","83","1","170","0","93","0","114","1","134","0","155","0","109","0","190","0","96","0","122","0","265","0","146","0","118","0","75","0","164","0","59","0","33","0","107","0","0","0","296","0"
"5/21/2022","2,901","9","126","0","136","0","74","0","172","0","134","0","88","1","100","1","62","0","159","0","88","0","88","1","104","0","129","0","94","2","115","0","79","1","126","1","202","0","146","0","114","0","71","0","176","0","25","0","27","0","90","1","9","0","167","1"
"5/22/2022","1,213","4","100","0","56","0","36","0","85","0","68","0","38","0","32","0","18","0","57","0","26","0","55","0","37","0","55","0","38","0","64","0","32","1","36","0","86","0","67","1","45","0","21","0","44","0","15","0","10","0","22","2","0","0","70","0"
"5/23/2022","4,269","1","238","0","184","0","113","0","235","0","215","0","141","0","140","0","76","0","204","0","134","0","143","0","177","1","159","0","130","0","187","0","130","0","178","0","331","0","130","0","172","0","119","0","154","0","74","0","57","0","149","0","0","0","299","0"
"5/24/2022","3,579","4","228","0","131","0","71","0","177","0","182","0","124","0","136","0","59","0","194","0","81","1","108","0","156","0","139","0","119","1","176","0","63","0","134","0","235","0","178","1","152","0","107","0","154","0","60","0","35","0","97","0","0","0","283","1"
"5/25/2022","2,786","3","169","1","122","0","66","0","145","0","147","0","95","0","101","0","42","0","123","0","65","0","82","0","99","0","109","0","104","1","138","0","73","0","102","0","168","0","130","0","120","1","82","0","120","0","46","0","36","0","101","0","0","0","201","0"
"5/26/2022","3,029","7","484","0","117","1","44","0","141","1","123","0","91","0","109","0","42","0","134","0","67","0","88","1","93","0","96","0","83","0","143","0","82","0","75","0","197","1","111","0","101","0","130","1","124","1","35","0","33","0","96","0","0","0","190","1"
"5/27/2022","2,274","2","160","0","90","0","44","0","124","0","90","0","77","0","83","0","41","1","102","0","56","0","70","0","86","0","77","0","74","0","111","0","54","0","75","0","120","0","110","0","96","0","70","0","122","0","43","0","38","0","59","1","0","0","202","0"
"5/28/2022","2,013","2","171","1","106","0","42","0","98","0","99","0","63","0","70","0","42","0","126","0","69","0","58","0","63","0","69","0","48","1","97","0","55","0","82","0","134","0","93","0","78","0","60","0","102","0","18","0","16","0","59","0","0","0","95","0"
"5/29/2022","1,119","4","128","0","54","0","17","0","63","0","36","0","21","0","15","0","12","0","78","1","22","0","81","0","25","0","41","1","29","0","50","1","46","0","21","1","45","0","33","0","34","0","16","0","155","0","8","0","8","0","18","0","0","0","63","0"
"5/30/2022","3,332","1","253","0","136","0","60","0","149","0","141","0","106","0","138","0","47","0","255","0","67","0","132","0","118","0","123","0","121","0","130","0","157","0","211","0","187","0","93","0","120","1","89","0","107","0","31","0","40","0","84","0","0","0","237","0"
"5/31/2022","2,922","4","310","0","106","0","49","0","136","0","140","1","105","0","64","0","50","0","163","0","71","0","145","0","92","0","95","0","69","0","128","0","84","0","250","0","146","1","108","0","85","0","62","0","116","0","37","0","27","0","92","0","0","0","192","2"
"6/1/2022","1,821","1","217","0","82","0","32","0","95","0","77","0","50","0","41","0","17","0","107","0","24","0","69","0","51","0","66","0","53","0","89","0","103","0","103","0","120","0","56","0","40","0","33","0","122","0","24","0","14","0","31","1","0","0","105","0"
"6/2/2022","2,439","3","120","0","83","0","53","0","101","0","112","0","54","0","56","0","26","0","253","0","50","0","76","0","87","0","76","0","96","1","115","1","186","0","168","0","139","0","71","1","90","0","71","0","94","0","30","0","21","0","70","0","0","0","141","0"
"6/3/2022","2,240","2","143","0","76","0","36","0","118","0","73","0","75","0","67","0","42","0","189","0","41","0","52","0","78","0","74","0","82","0","118","2","108","0","95","0","106","0","79","0","53","0","107","0","136","0","32","0","19","0","77","0","0","0","164","0"
"6/4/2022","1,717","3","111","0","67","1","38","0","105","0","102","0","47","0","60","0","43","0","58","0","38","0","45","0","84","0","72","0","50","0","71","0","59","0","66","0","128","1","67","0","77","0","40","1","87","0","26","0","31","0","52","0","0","0","93","0"
"6/5/2022","736","2","57","0","28","0","8","0","58","0","25","0","18","0","13","0","17","0","33","0","16","0","21","0","36","1","26","0","42","0","55","0","13","0","29","0","47","0","31","0","21","1","15","0","32","0","6","0","12","0","31","0","3","0","43","0"
"6/6/2022","952","5","69","0","39","1","17","0","67","0","41","0","24","0","23","0","14","1","48","0","23","0","27","0","47","0","38","0","28","0","50","0","39","0","50","1","57","1","38","0","21","0","26","0","57","0","17","0","8","0","29","1","0","0","55","0"
"6/7/2022","2,614","0","159","0","104","0","55","0","166","0","102","0","103","0","84","0","133","0","110","0","49","0","100","0","106","0","141","0","93","0","94","0","81","0","105","0","162","0","95","0","111","0","62","0","67","0","47","0","43","0","78","0","0","0","164","0"
"6/8/2022","2,007","2","122","0","75","1","38","0","110","0","95","0","63","0","55","0","39","0","94","0","36","0","60","0","79","1","92","0","78","0","90","0","58","0","79","0","136","0","92","0","84","0","46","0","123","0","21","0","18","0","80","0","0","0","144","0"
"6/9/2022","1,534","2","103","0","57","0","30","0","93","0","78","0","52","0","50","0","36","0","50","0","39","1","37","0","65","0","79","0","41","1","70","0","41","0","59","0","112","0","48","0","66","0","52","0","62","0","23","0","12","0","38","0","0","0","141","0"
"6/10/2022","1,382","3","75","0","64","0","39","0","85","1","69","0","46","0","40","0","27","0","66","0","32","0","30","0","55","0","77","0","52","0","65","0","30","0","55","0","87","2","51","0","58","0","35","0","47","0","16","0","20","0","54","0","0","0","107","0"
"6/11/2022","1,154","1","77","0","57","1","20","0","55","0","51","0","30","0","42","0","18","0","58","0","30","0","21","0","54","0","50","0","27","0","35","0","32","0","43","0","89","0","66","0","56","0","45","0","41","0","12","0","16","0","50","0","0","0","79","0"
"6/12/2022","660","2","58","0","30","0","12","0","37","0","19","0","14","0","6","0","7","0","33","0","11","1","17","0","36","1","31","0","22","0","53","0","13","0","25","0","49","0","20","0","20","0","14","0","49","0","7","0","10","0","23","0","0","0","44","0"
"6/13/2022","1,759","0","122","0","74","0","34","0","100","0","64","0","52","0","53","0","31","0","76","0","43","0","55","0","78","0","72","0","58","0","84","0","50","0","69","0","139","0","82","0","73","0","55","0","70","0","20","0","17","0","61","0","0","0","127","0"
"6/14/2022","1,687","3","123","1","68","0","20","0","112","0","93","0","53","0","48","0","27","0","55","0","38","0","33","0","73","0","80","0","46","0","86","0","37","0","68","0","117","1","68","0","88","0","53","0","80","0","26","0","22","0","55","0","0","0","118","1"
"6/15/2022","1,539","4","110","0","82","1","29","0","111","0","76","0","57","0","43","0","28","0","71","0","30","0","34","1","46","0","60","0","54","0","71","0","40","1","62","1","110","0","81","0","67","0","31","0","58","0","9","0","17","0","37","0","0","0","125","0"
"6/16/2022","1,274","1","85","0","50","0","14","0","84","0","78","0","42","0","42","0","19","0","57","0","24","0","29","0","50","0","59","0","38","0","76","0","22","0","52","0","94","0","58","0","56","0","27","0","45","0","22","0","15","0","32","0","0","0","104","1"
"6/17/2022","1,233","1","99","0","51","0","23","0","58","0","51","0","37","0","24","0","20","0","47","0","22","0","27","0","54","0","67","0","37","0","63","0","37","0","55","0","111","0","46","0","51","0","31","0","42","0","22","0","16","0","34","1","0","0","108","0"
"6/18/2022","1,106","1","94","0","41","0","24","0","91","0","64","0","39","0","28","0","22","0","34","0","19","0","26","0","46","0","55","0","24","0","73","0","27","0","41","0","88","0","51","0","44","0","27","0","36","0","12","0","14","0","34","1","0","0","52","0"
"6/19/2022","706","3","63","0","21","0","13","0","54","0","28","0","22","0","32","0","12","0","34","0","17","0","17","0","15","0","29","0","14","0","35","0","24","0","23","0","60","0","43","2","28","0","18","0","37","0","9","0","14","0","19","0","0","0","25","1"
"6/20/2022","2,032","7","148","0","74","0","42","0","102","0","89","0","91","0","59","1","48","0","103","0","36","0","55","0","70","1","107","0","54","0","93","0","46","1","96","0","204","1","75","1","83","0","59","0","51","1","27","0","21","0","69","0","0","1","130","0"
"6/21/2022","1,771","3","112","0","64","0","48","0","113","0","116","1","51","0","61","0","20","0","67","0","38","0","39","0","76","0","72","0","44","0","101","0","29","0","80","1","134","0","68","0","75","0","54","0","69","0","28","0","29","0","46","1","1","0","136","0"
"6/22/2022","1,576","3","108","0","58","0","30","0","89","0","64","0","63","0","41","0","27","0","68","0","33","0","46","0","66","0","75","1","48","0","86","0","42","0","63","0","123","0","72","0","51","0","36","0","64","0","18","1","30","0","40","0","0","0","135","1"
"6/23/2022","1,581","1","111","0","69","0","34","0","85","1","77","0","58","0","87","0","22","0","45","0","24","0","34","0","64","0","82","0","36","0","75","0","44","0","59","0","140","0","60","0","53","0","56","0","62","0","30","0","11","0","40","0","0","0","123","0"
"6/24/2022","1,544","3","125","0","61","0","39","0","87","1","87","0","57","0","54","0","24","0","55","0","45","0","28","0","47","0","90","0","55","0","73","0","52","1","67","0","104","0","51","0","51","0","33","0","47","0","29","0","29","0","39","0","0","0","115","1"
"6/25/2022","1,306","1","111","0","50","0","26","0","91","0","57","0","57","0","29","0","18","0","69","0","26","0","25","0","47","0","57","0","38","0","78","0","36","0","57","0","94","0","54","0","46","0","26","0","66","0","21","0","28","0","38","1","0","0","61","0"
"6/26/2022","595","0","50","0","24","0","12","0","47","0","24","0","17","0","11","0","7","0","32","0","7","0","16","0","20","0","28","0","17","0","42","0","14","0","22","0","51","0","23","0","24","0","23","0","23","0","6","0","11","0","8","0","0","0","36","0"
"6/27/2022","2,467","0","172","0","99","0","73","0","166","0","126","0","103","0","61","0","47","0","107","0","49","0","60","0","98","0","135","0","72","0","108","0","86","0","103","0","181","0","82","0","100","0","84","0","52","0","41","0","45","0","63","0","0","0","154","0"
"6/28/2022","2,461","2","202","0","92","0","58","1","156","0","132","0","77","0","76","0","26","0","109","0","40","0","75","0","88","0","122","0","61","0","126","1","77","0","104","0","168","0","84","0","113","0","89","0","78","0","31","0","44","0","55","0","0","0","178","0"
"6/29/2022","2,276","1","163","0","87","0","35","0","123","0","108","0","89","0","90","0","30","0","105","0","46","0","57","0","77","0","108","0","68","0","131","0","65","0","97","0","169","0","101","0","110","0","68","0","84","0","33","0","38","0","52","1","0","0","142","0"
"6/30/2022","2,338","2","163","0","90","0","38","0","148","0","130","0","83","0","78","1","38","0","84","0","45","0","64","0","91","0","117","0","62","0","121","0","61","0","85","0","183","0","106","0","97","0","87","0","86","0","30","0","26","0","53","0","0","0","172","1"
"7/1/2022","2,771","3","215","1","118","0","44","0","131","0","140","1","88","0","96","0","26","0","133","0","50","0","58","0","93","0","145","0","92","0","127","0","58","0","121","0","228","0","101","0","123","0","146","0","112","0","31","0","38","0","81","0","0","0","176","1"
